Subject	Phase	ADL	time
18	2.0	14.0	5.081
13	2.0	7.0	2.42
2	2.0	22.0	4.361
9	2.0	19.0	13.801
15	2.0	7.0	7.401
7	2.0	17.0	23.771
14	2.0	4.0	4.511
11	1.0	9.0	2.36
21	2.0	21.0	2.46
15	2.0	21.0	12.021
9	2.0	19.0	4.301
9	2.0	13.0	8.381
10	2.0	13.0	2.2
17	2.0	3.0	6.611
18	3.0	12.0	11.911
17	2.0	21.0	4.401
21	2.0	6.0	3.61
11	2.0	17.0	4.361
1	1.0	9.0	2.01
20	2.0	20.0	4.291
10	2.0	15.0	6.251
17	2.0	21.0	5.091
10	1.0	8.0	1.45
15	3.0	20.0	6.851
21	2.0	21.0	2.21
8	2.0	21.0	2.85
3	2.0	24.0	9.971
16	2.0	14.0	18.061
10	3.0	19.0	29.151
18	3.0	6.0	18.861
20	3.0	21.0	19.721
15	2.0	10.0	11.771
13	2.0	21.0	13.131
14	3.0	19.0	10.561
13	2.0	16.0	5.131
13	3.0	10.0	12.251
16	2.0	21.0	8.451
2	3.0	14.0	19.131
9	2.0	19.0	8.111
12	3.0	15.0	14.131
17	2.0	21.0	5.001
2	2.0	21.0	24.321
22	2.0	6.0	5.381
3	3.0	9.0	6.721
16	2.0	21.0	6.121
17	2.0	6.0	15.211
7	2.0	14.0	6.681
18	2.0	11.0	4.351
3	1.0	8.0	2.3
11	2.0	19.0	2.74
7	2.0	3.0	4.691
9	2.0	13.0	6.881
13	3.0	17.0	16.161
18	2.0	14.0	5.711
21	3.0	6.0	9.141
1	2.0	15.0	4.371
5	2.0	17.0	18.471
2	2.0	19.0	15.551
10	1.0	10.0	1.24
18	2.0	23.0	6.831
19	2.0	21.0	16.231
17	2.0	15.0	19.551
21	3.0	11.0	11.571
6	3.0	10.0	9.521
15	2.0	13.0	11.951
1	2.0	17.0	21.791
22	3.0	22.0	10.581
6	3.0	9.0	4.481
17	2.0	15.0	5.971
16	2.0	24.0	2.58
14	3.0	9.0	4.601
19	2.0	7.0	4.241
18	2.0	2.0	5.001
20	1.0	17.0	2.89
4	2.0	13.0	3.98
3	3.0	23.0	9.591
18	1.0	16.0	2.89
21	3.0	7.0	11.051
5	2.0	12.0	4.01
9	2.0	10.0	6.671
14	2.0	14.0	5.931
10	2.0	19.0	21.881
6	3.0	14.0	10.761
15	2.0	17.0	2.76
4	2.0	10.0	7.201
20	2.0	15.0	2.75
12	2.0	10.0	9.571
15	2.0	11.0	10.331
16	2.0	14.0	6.101
1	2.0	25.0	5.021
1	2.0	17.0	21.231
16	2.0	14.0	17.991
13	2.0	19.0	8.661
19	2.0	5.0	3.16
10	2.0	9.0	1.93
21	2.0	7.0	10.071
17	2.0	16.0	2.62
8	2.0	23.0	6.161
20	3.0	2.0	5.991
11	2.0	15.0	7.971
15	2.0	21.0	13.931
11	2.0	19.0	14.971
12	2.0	11.0	3.13
11	1.0	26.0	1.52
5	2.0	1.0	4.871
9	3.0	2.0	4.941
2	3.0	15.0	20.181
11	2.0	19.0	4.471
8	3.0	1.0	4.481
3	2.0	10.0	5.751
4	2.0	19.0	2.44
11	3.0	25.0	6.541
19	2.0	26.0	4.591
3	2.0	2.0	5.301
10	2.0	21.0	13.501
10	2.0	15.0	6.481
4	2.0	10.0	6.421
15	2.0	17.0	9.871
15	2.0	17.0	6.571
3	2.0	15.0	4.13
10	1.0	4.0	1.87
3	2.0	24.0	3.87
16	3.0	1.0	5.211
22	2.0	8.0	3.43
10	2.0	7.0	3.39
22	2.0	23.0	8.091
14	1.0	6.0	1.9
18	2.0	10.0	3.82
5	2.0	7.0	8.931
15	2.0	11.0	3.52
2	2.0	14.0	16.011
15	3.0	10.0	12.911
21	3.0	13.0	9.451
20	3.0	5.0	6.461
9	2.0	21.0	11.261
3	2.0	11.0	6.581
10	2.0	19.0	11.111
4	2.0	16.0	4.13
10	2.0	7.0	6.801
1	2.0	22.0	8.191
2	2.0	23.0	10.291
12	2.0	13.0	7.571
3	2.0	12.0	11.261
21	2.0	14.0	4.341
13	2.0	12.0	8.981
7	2.0	10.0	9.301
21	2.0	22.0	7.341
6	3.0	8.0	5.571
9	2.0	13.0	4.391
4	2.0	25.0	4.771
5	2.0	4.0	3.66
12	2.0	21.0	4.391
9	2.0	17.0	8.251
14	3.0	9.0	3.44
9	2.0	12.0	7.661
5	2.0	14.0	13.031
11	2.0	14.0	2.59
5	2.0	24.0	7.601
22	2.0	10.0	8.901
14	1.0	5.0	2.61
20	2.0	11.0	2.95
18	2.0	6.0	9.341
1	3.0	6.0	13.421
4	3.0	8.0	6.441
21	2.0	13.0	4.751
9	2.0	22.0	3.55
8	2.0	14.0	5.631
6	2.0	19.0	2.56
18	2.0	7.0	9.751
22	2.0	19.0	6.221
9	2.0	24.0	8.701
10	2.0	20.0	4.321
14	2.0	10.0	4.491
16	2.0	25.0	5.751
8	2.0	21.0	12.681
18	2.0	3.0	3.74
3	2.0	14.0	7.461
6	2.0	21.0	14.721
2	2.0	19.0	16.301
11	3.0	8.0	8.261
3	3.0	2.0	8.041
22	2.0	17.0	14.851
13	2.0	10.0	3.48
2	2.0	13.0	4.231
8	3.0	3.0	6.511
17	3.0	6.0	15.731
11	2.0	17.0	13.991
7	3.0	12.0	9.081
17	2.0	23.0	5.301
18	2.0	10.0	10.231
4	3.0	8.0	7.161
19	2.0	11.0	8.651
16	3.0	24.0	7.031
15	3.0	7.0	13.961
2	2.0	11.0	11.211
7	2.0	21.0	2.2
20	2.0	6.0	5.961
3	2.0	11.0	8.831
20	2.0	17.0	15.671
18	2.0	18.0	3.84
5	3.0	2.0	6.971
19	2.0	15.0	5.901
5	2.0	11.0	4.651
17	1.0	17.0	2.87
15	2.0	12.0	6.331
1	2.0	17.0	11.591
8	2.0	13.0	4.12
10	2.0	16.0	4.511
14	2.0	21.0	8.651
20	2.0	5.0	3.12
5	2.0	14.0	14.731
5	2.0	22.0	9.591
19	2.0	24.0	5.451
21	2.0	15.0	7.011
19	1.0	2.0	1.77
5	2.0	21.0	10.871
17	2.0	22.0	12.701
21	2.0	22.0	7.431
1	2.0	20.0	2.94
2	2.0	23.0	5.531
18	2.0	6.0	5.201
20	2.0	21.0	6.871
1	2.0	21.0	8.041
16	2.0	12.0	6.141
12	2.0	22.0	3.67
18	3.0	4.0	7.821
22	2.0	18.0	6.191
17	2.0	8.0	3.82
16	2.0	19.0	16.091
7	2.0	23.0	6.071
5	2.0	8.0	3.36
1	1.0	4.0	1.9
17	2.0	15.0	10.271
21	3.0	11.0	10.451
13	2.0	17.0	8.611
12	3.0	11.0	9.891
7	2.0	10.0	12.611
1	3.0	3.0	7.481
6	2.0	17.0	9.881
3	2.0	8.0	3.12
11	2.0	12.0	5.931
2	2.0	22.0	9.181
8	2.0	15.0	2.04
22	2.0	18.0	3.68
18	2.0	26.0	5.481
2	2.0	23.0	12.411
17	2.0	17.0	7.351
1	2.0	25.0	4.261
7	2.0	3.0	4.171
17	2.0	11.0	13.741
4	2.0	19.0	8.061
7	2.0	21.0	10.751
14	2.0	6.0	8.041
15	2.0	19.0	8.381
12	2.0	6.0	11.851
2	2.0	6.0	5.711
20	2.0	26.0	7.941
4	2.0	10.0	7.101
4	3.0	1.0	4.02
19	1.0	17.0	2.75
5	2.0	21.0	21.051
4	2.0	10.0	6.361
1	2.0	3.0	5.161
12	2.0	10.0	6.461
17	2.0	7.0	8.851
3	2.0	11.0	9.921
7	2.0	21.0	18.761
18	2.0	3.0	5.751
22	1.0	24.0	2.2
21	2.0	12.0	7.801
15	2.0	22.0	9.731
20	2.0	22.0	7.071
5	2.0	4.0	3.89
18	2.0	22.0	11.091
18	2.0	10.0	3.55
15	2.0	6.0	17.931
4	2.0	25.0	6.671
1	2.0	5.0	3.68
4	3.0	23.0	10.001
22	1.0	22.0	1.97
21	2.0	18.0	4.1
14	2.0	16.0	6.401
4	3.0	20.0	6.931
5	3.0	16.0	10.161
7	2.0	5.0	4.371
14	2.0	7.0	8.511
19	2.0	24.0	8.111
8	2.0	23.0	3.22
17	2.0	18.0	3.52
19	2.0	21.0	11.771
22	2.0	8.0	4.421
13	2.0	22.0	2.4
17	2.0	19.0	13.591
6	2.0	24.0	7.611
22	2.0	19.0	15.501
17	2.0	17.0	21.251
10	2.0	1.0	3.1
3	2.0	12.0	10.311
14	2.0	14.0	9.231
9	2.0	26.0	2.85
7	3.0	26.0	10.301
20	2.0	19.0	4.951
9	3.0	2.0	3.77
6	3.0	11.0	9.931
5	2.0	26.0	8.001
1	2.0	20.0	3.13
17	2.0	4.0	3.07
6	2.0	12.0	2.26
2	2.0	21.0	23.981
19	3.0	17.0	20.801
1	2.0	21.0	24.211
1	2.0	21.0	12.841
17	2.0	17.0	7.131
7	1.0	20.0	1.62
4	2.0	24.0	8.221
19	2.0	4.0	5.401
13	2.0	9.0	2.63
20	2.0	16.0	9.721
6	2.0	16.0	4.221
16	2.0	14.0	13.131
15	2.0	18.0	3.74
16	2.0	15.0	8.811
5	2.0	14.0	6.071
5	2.0	16.0	5.901
15	2.0	16.0	6.611
18	3.0	9.0	5.261
3	1.0	26.0	2.31
19	2.0	15.0	5.101
7	2.0	15.0	6.281
6	3.0	3.0	6.131
22	1.0	11.0	1.62
16	2.0	1.0	3.36
15	2.0	21.0	5.141
10	3.0	18.0	10.391
2	2.0	25.0	10.321
11	2.0	17.0	10.571
17	2.0	6.0	9.171
16	2.0	22.0	6.121
4	2.0	6.0	5.961
2	2.0	21.0	22.331
6	2.0	26.0	9.691
4	2.0	7.0	4.231
2	2.0	21.0	6.941
20	2.0	26.0	8.011
5	2.0	10.0	13.731
11	2.0	3.0	5.471
17	2.0	16.0	2.56
22	2.0	16.0	3.66
17	2.0	10.0	8.901
13	2.0	6.0	6.531
10	2.0	10.0	12.711
9	2.0	17.0	4.02
19	2.0	19.0	11.811
18	2.0	10.0	12.651
2	3.0	14.0	17.361
16	2.0	14.0	12.901
13	2.0	21.0	13.831
9	3.0	7.0	7.541
22	2.0	7.0	10.891
20	2.0	19.0	12.451
21	2.0	21.0	17.991
21	3.0	6.0	9.841
17	2.0	16.0	3.38
16	2.0	26.0	8.611
9	3.0	16.0	10.131
2	2.0	6.0	8.741
9	2.0	26.0	4.281
21	2.0	21.0	15.491
22	2.0	7.0	13.001
9	2.0	15.0	4.14
13	2.0	8.0	2.0
16	2.0	13.0	5.921
2	1.0	21.0	2.66
14	2.0	13.0	4.861
10	3.0	2.0	6.201
17	2.0	17.0	17.751
15	2.0	12.0	2.13
15	2.0	6.0	3.67
8	2.0	18.0	5.651
6	2.0	17.0	5.751
6	2.0	21.0	3.45
8	2.0	16.0	4.361
7	2.0	7.0	6.041
2	2.0	13.0	5.701
6	2.0	24.0	6.291
2	2.0	14.0	15.111
7	1.0	14.0	1.68
9	2.0	3.0	3.93
10	1.0	16.0	0.87
19	2.0	21.0	15.581
16	3.0	23.0	8.831
19	2.0	14.0	11.231
22	2.0	18.0	5.051
3	2.0	12.0	9.581
14	2.0	7.0	4.451
2	2.0	24.0	4.271
21	2.0	13.0	6.881
19	2.0	17.0	8.871
10	3.0	13.0	8.171
15	2.0	15.0	3.57
13	2.0	7.0	6.711
3	3.0	25.0	10.451
20	1.0	22.0	2.45
4	2.0	17.0	18.491
21	2.0	8.0	5.961
1	3.0	13.0	7.371
10	2.0	13.0	2.08
21	2.0	12.0	7.271
9	1.0	1.0	2.35
4	2.0	6.0	2.56
13	2.0	16.0	5.601
22	1.0	13.0	2.29
13	1.0	19.0	0.89
7	2.0	4.0	3.53
4	2.0	14.0	7.211
20	2.0	4.0	3.31
20	3.0	20.0	6.851
1	2.0	14.0	11.231
5	3.0	12.0	14.881
14	2.0	4.0	5.551
2	3.0	12.0	12.631
3	3.0	8.0	8.591
3	2.0	7.0	10.651
2	2.0	10.0	5.611
12	2.0	17.0	15.471
5	3.0	14.0	16.991
5	2.0	17.0	29.041
21	2.0	10.0	10.201
12	2.0	19.0	3.24
20	2.0	21.0	10.161
15	2.0	14.0	12.681
17	3.0	6.0	17.001
7	2.0	17.0	5.681
13	2.0	10.0	10.751
19	2.0	15.0	7.251
5	2.0	21.0	3.75
13	2.0	10.0	6.841
14	2.0	25.0	2.93
22	2.0	17.0	15.521
19	2.0	21.0	4.881
9	2.0	6.0	6.591
16	2.0	14.0	15.581
12	2.0	15.0	5.051
5	2.0	17.0	11.221
7	3.0	8.0	7.241
14	2.0	14.0	4.05
9	2.0	8.0	6.351
5	2.0	15.0	9.231
7	2.0	17.0	15.781
5	3.0	3.0	6.381
10	2.0	25.0	4.241
13	2.0	21.0	14.141
18	1.0	18.0	1.86
8	2.0	24.0	3.35
5	2.0	16.0	3.81
6	2.0	24.0	6.671
8	2.0	15.0	9.071
6	2.0	7.0	10.601
14	2.0	14.0	8.721
17	2.0	7.0	4.05
15	2.0	4.0	5.891
18	2.0	17.0	3.44
7	2.0	26.0	5.491
4	2.0	19.0	6.131
1	2.0	6.0	7.871
2	2.0	22.0	7.921
19	1.0	20.0	1.83
12	2.0	19.0	12.581
17	2.0	24.0	4.321
18	2.0	18.0	6.061
15	2.0	23.0	3.86
14	2.0	11.0	5.941
15	2.0	16.0	7.391
16	2.0	22.0	7.601
8	2.0	7.0	6.091
3	3.0	20.0	7.511
15	3.0	1.0	5.381
8	3.0	17.0	18.561
12	2.0	3.0	5.951
20	2.0	7.0	5.581
18	3.0	9.0	4.681
13	3.0	13.0	9.171
2	1.0	19.0	2.8
3	2.0	16.0	6.861
22	2.0	1.0	3.48
2	2.0	17.0	22.971
7	1.0	3.0	2.95
19	2.0	6.0	4.891
1	1.0	9.0	2.51
19	3.0	4.0	6.651
15	2.0	16.0	7.571
12	2.0	19.0	13.531
3	2.0	25.0	4.151
3	2.0	19.0	11.651
13	1.0	7.0	1.57
20	1.0	23.0	2.99
3	2.0	15.0	10.781
17	2.0	11.0	5.931
13	2.0	15.0	8.471
14	3.0	2.0	6.071
10	2.0	25.0	5.781
18	2.0	17.0	6.381
2	2.0	15.0	7.641
16	2.0	12.0	11.071
14	3.0	21.0	16.201
6	3.0	20.0	6.181
14	2.0	5.0	3.07
11	2.0	6.0	10.691
21	3.0	26.0	10.171
10	2.0	10.0	9.371
7	2.0	14.0	14.401
22	2.0	21.0	4.1
18	3.0	13.0	11.031
10	2.0	16.0	2.98
5	2.0	26.0	3.75
19	2.0	15.0	12.641
20	2.0	6.0	5.491
14	2.0	16.0	4.381
6	3.0	7.0	15.011
6	2.0	12.0	2.78
9	3.0	9.0	5.051
4	2.0	10.0	11.771
19	2.0	18.0	4.981
5	2.0	23.0	5.051
6	2.0	13.0	2.27
17	2.0	7.0	6.981
4	2.0	22.0	8.221
3	2.0	7.0	2.27
7	3.0	18.0	7.941
17	2.0	16.0	4.13
7	1.0	5.0	1.96
9	2.0	18.0	6.211
18	2.0	23.0	3.1
12	2.0	6.0	7.071
15	2.0	25.0	6.461
9	2.0	21.0	16.491
3	2.0	18.0	3.09
13	1.0	17.0	2.57
10	1.0	4.0	2.02
10	3.0	13.0	8.541
1	2.0	13.0	3.89
9	2.0	21.0	7.791
10	2.0	23.0	6.161
17	1.0	2.0	2.36
11	3.0	22.0	10.841
15	2.0	12.0	6.501
21	2.0	16.0	10.051
15	2.0	21.0	8.401
20	2.0	15.0	6.431
1	2.0	20.0	5.001
3	2.0	21.0	16.671
14	3.0	6.0	10.671
7	2.0	19.0	5.981
17	2.0	13.0	6.821
19	2.0	3.0	5.191
21	2.0	6.0	4.521
4	2.0	15.0	7.471
12	2.0	17.0	5.641
7	2.0	15.0	6.791
22	2.0	19.0	16.211
4	2.0	13.0	6.771
9	2.0	21.0	4.04
7	2.0	14.0	8.391
5	3.0	10.0	17.731
4	2.0	23.0	8.101
8	3.0	16.0	10.661
2	2.0	21.0	17.451
7	2.0	24.0	6.521
9	2.0	12.0	6.641
8	3.0	14.0	9.721
2	1.0	14.0	4.731
4	2.0	21.0	16.831
21	2.0	16.0	5.091
22	2.0	13.0	6.241
21	2.0	23.0	4.461
19	2.0	17.0	17.991
5	2.0	17.0	23.081
8	2.0	7.0	5.851
5	2.0	17.0	12.561
6	2.0	15.0	10.711
6	2.0	3.0	3.49
11	2.0	11.0	2.32
1	2.0	6.0	10.701
2	2.0	11.0	13.251
21	2.0	20.0	5.731
18	2.0	10.0	8.621
4	2.0	6.0	6.631
16	1.0	6.0	1.76
20	2.0	2.0	5.781
16	2.0	19.0	6.031
4	2.0	24.0	3.83
14	2.0	26.0	1.62
19	2.0	12.0	6.141
4	2.0	9.0	3.36
15	2.0	21.0	4.451
18	2.0	14.0	9.551
15	2.0	13.0	7.511
10	2.0	7.0	3.11
5	2.0	22.0	8.621
5	2.0	17.0	10.291
9	3.0	7.0	7.961
3	3.0	19.0	17.371
14	2.0	17.0	12.601
2	2.0	24.0	10.031
7	2.0	17.0	17.751
19	2.0	20.0	4.941
5	2.0	24.0	7.571
6	2.0	17.0	3.91
5	2.0	25.0	6.321
3	2.0	11.0	7.651
17	2.0	4.0	4.05
7	2.0	13.0	3.32
16	2.0	6.0	9.421
17	2.0	17.0	21.881
4	2.0	15.0	9.611
22	2.0	22.0	7.721
5	3.0	23.0	9.881
22	2.0	15.0	11.331
22	1.0	6.0	1.66
20	2.0	3.0	5.781
5	2.0	10.0	12.791
9	2.0	7.0	6.451
2	2.0	10.0	6.231
11	2.0	21.0	3.64
14	1.0	9.0	2.23
8	2.0	21.0	8.841
7	2.0	17.0	21.721
16	2.0	17.0	10.481
12	2.0	15.0	10.491
15	3.0	15.0	15.871
5	3.0	10.0	17.881
18	2.0	12.0	2.55
22	2.0	18.0	4.521
21	1.0	3.0	2.13
22	2.0	12.0	5.691
6	1.0	18.0	1.47
17	3.0	3.0	7.351
2	2.0	23.0	6.311
5	2.0	21.0	8.121
2	2.0	16.0	3.6
22	3.0	23.0	10.711
4	2.0	10.0	7.051
21	3.0	20.0	6.471
2	3.0	16.0	9.071
13	3.0	11.0	9.871
4	2.0	11.0	6.781
17	3.0	7.0	15.781
8	2.0	22.0	7.451
13	2.0	1.0	4.281
20	2.0	15.0	7.401
21	2.0	4.0	3.75
6	2.0	25.0	3.35
11	2.0	25.0	5.101
22	2.0	22.0	5.041
22	2.0	11.0	4.191
10	3.0	13.0	7.171
22	2.0	12.0	8.651
8	2.0	16.0	4.731
17	2.0	12.0	10.051
11	2.0	14.0	2.4
22	2.0	19.0	16.411
2	2.0	19.0	6.061
5	2.0	22.0	3.25
9	1.0	4.0	2.3
8	2.0	14.0	8.391
9	3.0	22.0	10.761
5	2.0	15.0	4.291
14	2.0	17.0	8.361
19	2.0	6.0	9.041
11	2.0	10.0	3.48
4	2.0	16.0	9.211
16	2.0	17.0	14.001
9	3.0	17.0	20.751
21	2.0	20.0	4.531
16	2.0	15.0	5.451
13	2.0	17.0	14.651
4	2.0	22.0	5.131
22	3.0	3.0	7.301
7	2.0	5.0	3.11
19	1.0	11.0	2.81
18	2.0	21.0	9.501
5	2.0	10.0	7.671
3	2.0	17.0	6.461
3	2.0	14.0	3.07
14	1.0	25.0	1.76
4	2.0	18.0	2.71
3	2.0	11.0	8.311
7	3.0	11.0	9.641
17	2.0	19.0	7.401
17	2.0	17.0	4.211
7	2.0	24.0	7.001
6	3.0	23.0	8.461
9	2.0	22.0	5.991
7	2.0	5.0	5.271
13	2.0	15.0	9.091
22	2.0	15.0	10.681
2	2.0	25.0	4.301
19	2.0	3.0	4.951
2	1.0	6.0	1.92
18	2.0	22.0	5.071
15	2.0	12.0	7.411
17	2.0	3.0	3.16
7	2.0	21.0	2.13
2	3.0	26.0	8.491
19	2.0	26.0	6.411
10	2.0	18.0	5.821
17	2.0	22.0	6.791
11	2.0	6.0	7.741
3	2.0	14.0	7.841
20	2.0	11.0	7.861
2	1.0	5.0	2.96
3	3.0	13.0	8.021
16	1.0	13.0	1.92
3	3.0	10.0	11.491
2	2.0	7.0	8.581
19	2.0	12.0	5.041
16	1.0	4.0	2.49
13	2.0	22.0	5.481
19	3.0	7.0	8.911
13	2.0	1.0	3.71
10	3.0	21.0	19.251
9	3.0	5.0	5.561
8	2.0	21.0	15.081
4	2.0	26.0	3.4
18	2.0	19.0	8.501
8	1.0	21.0	1.62
8	2.0	10.0	7.221
16	3.0	19.0	24.461
4	3.0	1.0	4.521
19	2.0	24.0	8.121
8	1.0	4.0	1.96
11	2.0	15.0	10.691
10	2.0	23.0	3.81
9	1.0	12.0	2.72
5	2.0	11.0	5.181
6	1.0	26.0	2.15
17	2.0	24.0	5.901
22	2.0	16.0	8.631
4	2.0	21.0	9.711
16	2.0	17.0	13.711
18	2.0	6.0	8.511
16	2.0	23.0	5.481
17	2.0	7.0	8.241
7	2.0	22.0	3.13
14	2.0	14.0	8.401
8	3.0	4.0	8.361
9	1.0	19.0	2.61
8	3.0	14.0	10.751
6	2.0	26.0	7.921
22	2.0	12.0	3.21
22	2.0	16.0	3.69
2	2.0	21.0	27.031
13	2.0	14.0	3.44
11	2.0	6.0	7.401
15	2.0	4.0	5.211
15	1.0	19.0	2.56
22	2.0	15.0	5.211
9	3.0	8.0	7.151
1	2.0	22.0	3.62
6	2.0	16.0	4.211
15	1.0	2.0	1.13
22	2.0	14.0	13.231
17	2.0	19.0	6.061
19	3.0	15.0	14.511
18	2.0	16.0	8.111
13	2.0	24.0	3.76
17	2.0	19.0	2.8
9	2.0	22.0	6.601
11	2.0	12.0	9.331
22	2.0	23.0	8.871
18	1.0	1.0	2.76
13	2.0	11.0	3.32
16	2.0	21.0	12.311
18	2.0	17.0	5.111
9	2.0	6.0	8.041
18	2.0	17.0	14.911
2	2.0	3.0	4.631
4	2.0	21.0	14.451
4	2.0	6.0	5.461
20	2.0	16.0	6.351
19	2.0	21.0	5.211
5	2.0	12.0	11.481
13	2.0	21.0	12.181
3	1.0	8.0	1.66
3	2.0	21.0	5.691
5	1.0	17.0	2.98
3	2.0	11.0	7.631
5	2.0	26.0	3.03
18	2.0	21.0	13.291
6	2.0	12.0	3.59
18	2.0	15.0	6.721
5	2.0	19.0	2.91
14	2.0	22.0	7.001
3	3.0	16.0	8.811
17	2.0	14.0	9.591
18	1.0	2.0	2.83
6	2.0	19.0	11.421
21	2.0	7.0	10.731
8	2.0	18.0	6.701
12	2.0	15.0	4.771
19	2.0	6.0	4.681
2	2.0	11.0	12.841
21	2.0	10.0	9.941
9	2.0	22.0	5.071
8	3.0	4.0	7.651
7	2.0	17.0	13.031
10	2.0	19.0	19.601
1	2.0	17.0	10.061
22	2.0	21.0	10.341
12	3.0	12.0	12.031
9	2.0	15.0	6.071
7	2.0	20.0	4.831
9	2.0	6.0	9.881
2	2.0	10.0	12.121
3	2.0	24.0	3.9
4	3.0	22.0	9.321
20	2.0	4.0	4.601
3	2.0	7.0	2.36
2	2.0	6.0	3.99
4	2.0	24.0	4.851
18	1.0	19.0	2.13
5	2.0	11.0	8.111
9	2.0	6.0	5.571
15	2.0	26.0	3.04
4	1.0	16.0	2.6
2	1.0	18.0	1.95
20	2.0	15.0	6.081
3	2.0	13.0	5.771
12	2.0	17.0	13.501
3	1.0	11.0	2.44
13	1.0	14.0	1.79
15	3.0	5.0	5.701
1	2.0	21.0	22.381
9	2.0	7.0	2.02
20	3.0	8.0	7.601
21	2.0	24.0	6.791
10	2.0	24.0	2.09
7	3.0	17.0	29.131
9	2.0	21.0	4.331
6	2.0	16.0	5.641
12	2.0	12.0	4.12
12	2.0	23.0	7.371
7	2.0	17.0	5.571
20	3.0	19.0	18.591
18	2.0	13.0	4.511
12	2.0	16.0	6.551
1	3.0	6.0	13.221
20	2.0	18.0	4.371
20	3.0	11.0	9.631
2	2.0	14.0	12.041
1	1.0	19.0	2.18
8	2.0	12.0	5.031
5	2.0	7.0	10.471
20	2.0	19.0	10.221
8	1.0	2.0	1.79
1	2.0	24.0	5.721
4	2.0	16.0	2.67
12	2.0	6.0	7.351
12	2.0	5.0	3.02
18	2.0	12.0	4.521
17	2.0	2.0	4.07
11	2.0	1.0	4.551
4	2.0	26.0	4.07
10	2.0	26.0	3.82
21	3.0	21.0	21.111
11	2.0	16.0	9.281
2	2.0	15.0	5.301
3	2.0	21.0	15.461
16	2.0	7.0	9.161
19	2.0	11.0	3.16
2	2.0	14.0	16.631
18	2.0	11.0	7.521
15	2.0	17.0	5.821
15	1.0	4.0	2.26
1	1.0	9.0	2.1
21	2.0	10.0	10.461
16	2.0	21.0	12.641
10	2.0	13.0	3.1
17	2.0	7.0	3.5
5	2.0	19.0	14.491
3	1.0	16.0	2.5
4	3.0	16.0	10.281
21	3.0	21.0	20.601
17	2.0	15.0	3.38
15	2.0	24.0	7.821
3	2.0	4.0	6.031
2	2.0	24.0	15.311
4	2.0	15.0	12.791
22	2.0	13.0	6.401
16	2.0	6.0	4.08
1	2.0	18.0	4.731
1	2.0	12.0	9.651
11	1.0	11.0	2.15
18	2.0	21.0	16.041
1	1.0	11.0	2.03
16	2.0	3.0	5.311
1	2.0	21.0	18.501
10	2.0	15.0	6.581
2	2.0	19.0	16.261
18	2.0	19.0	3.15
8	2.0	18.0	4.701
1	2.0	17.0	2.35
6	2.0	15.0	10.231
4	1.0	11.0	2.27
7	3.0	11.0	9.951
7	2.0	17.0	5.011
5	2.0	1.0	3.46
11	1.0	8.0	2.22
16	2.0	13.0	4.231
21	2.0	16.0	10.251
21	2.0	7.0	2.9
13	1.0	23.0	2.44
12	1.0	21.0	1.52
12	2.0	14.0	10.821
15	2.0	22.0	10.861
14	2.0	24.0	7.071
2	2.0	21.0	17.661
10	2.0	16.0	2.17
7	2.0	10.0	7.361
18	2.0	11.0	7.801
13	2.0	23.0	7.561
15	2.0	9.0	3.4
18	3.0	11.0	9.571
8	3.0	18.0	8.641
4	1.0	8.0	1.86
13	3.0	13.0	9.401
4	2.0	14.0	3.83
4	2.0	13.0	5.681
22	1.0	10.0	2.1
18	2.0	7.0	3.7
22	3.0	7.0	13.751
1	2.0	17.0	16.211
12	2.0	26.0	2.15
22	2.0	21.0	17.771
18	3.0	3.0	7.461
17	2.0	14.0	11.001
7	3.0	10.0	15.601
7	3.0	11.0	10.191
1	2.0	17.0	2.85
19	2.0	21.0	3.19
4	3.0	11.0	9.451
4	3.0	17.0	21.691
14	2.0	17.0	5.571
15	2.0	16.0	3.05
4	1.0	3.0	2.89
10	3.0	21.0	18.481
13	2.0	15.0	6.551
9	1.0	9.0	2.84
20	2.0	3.0	5.411
22	2.0	6.0	7.641
16	2.0	19.0	10.821
16	2.0	23.0	7.001
22	2.0	22.0	6.981
19	2.0	3.0	5.761
19	2.0	15.0	7.141
4	2.0	26.0	3.61
3	2.0	15.0	16.151
1	2.0	11.0	3.08
13	3.0	8.0	5.771
17	2.0	16.0	6.811
20	3.0	3.0	7.441
11	2.0	26.0	3.79
5	3.0	20.0	9.351
6	2.0	17.0	17.931
1	2.0	14.0	15.291
9	2.0	11.0	6.631
4	2.0	6.0	3.43
19	2.0	26.0	6.161
19	2.0	24.0	5.101
2	2.0	19.0	11.021
2	2.0	22.0	10.371
10	2.0	23.0	8.301
8	2.0	14.0	4.461
18	3.0	23.0	10.581
7	2.0	14.0	15.001
4	2.0	18.0	5.781
2	2.0	21.0	23.961
4	3.0	8.0	6.901
14	2.0	5.0	3.47
4	2.0	15.0	6.121
7	2.0	10.0	6.841
10	2.0	24.0	4.221
13	2.0	21.0	13.961
20	2.0	7.0	7.971
18	3.0	2.0	7.341
1	2.0	21.0	19.281
10	2.0	15.0	10.281
12	2.0	19.0	3.73
16	2.0	11.0	9.141
17	1.0	26.0	2.25
9	2.0	24.0	5.211
16	2.0	11.0	6.411
21	1.0	26.0	2.07
7	3.0	18.0	8.071
15	2.0	2.0	2.54
12	2.0	22.0	7.551
16	2.0	16.0	5.641
12	2.0	17.0	13.431
13	2.0	23.0	3.13
