Subject	Phase	ADL	time
7	2.0	19.0	3.29
5	2.0	17.0	23.331
13	1.0	13.0	1.56
14	2.0	14.0	6.761
6	2.0	21.0	15.471
16	2.0	10.0	4.841
16	2.0	7.0	8.431
12	2.0	14.0	12.811
13	2.0	21.0	6.251
8	2.0	25.0	3.95
6	2.0	21.0	11.891
6	2.0	7.0	12.421
5	3.0	11.0	11.501
2	2.0	3.0	5.051
7	3.0	26.0	11.581
18	2.0	15.0	14.071
13	2.0	17.0	3.28
18	2.0	23.0	9.161
11	3.0	23.0	10.331
3	3.0	12.0	13.651
18	2.0	18.0	5.391
5	2.0	19.0	11.701
17	2.0	14.0	8.741
13	3.0	18.0	7.561
16	2.0	19.0	21.501
17	2.0	22.0	8.091
4	2.0	11.0	4.701
16	2.0	16.0	4.361
21	3.0	10.0	11.271
11	2.0	7.0	5.981
9	3.0	20.0	7.491
5	2.0	17.0	23.821
4	2.0	10.0	11.781
13	2.0	19.0	5.201
11	2.0	24.0	3.24
10	2.0	19.0	18.991
12	2.0	24.0	8.941
2	2.0	13.0	3.62
22	2.0	19.0	17.991
15	3.0	7.0	14.621
19	3.0	9.0	5.891
18	2.0	12.0	9.691
12	2.0	3.0	5.761
9	2.0	13.0	6.371
11	3.0	7.0	6.701
3	1.0	25.0	2.05
5	2.0	10.0	11.591
21	3.0	12.0	10.011
3	2.0	10.0	8.771
7	1.0	15.0	1.74
18	2.0	14.0	9.201
18	2.0	16.0	5.821
15	1.0	10.0	2.07
21	1.0	8.0	2.83
4	2.0	11.0	3.2
19	1.0	23.0	1.93
14	3.0	5.0	5.021
12	2.0	11.0	4.721
16	2.0	21.0	5.221
19	2.0	24.0	6.721
18	3.0	2.0	6.191
3	2.0	7.0	7.621
7	2.0	12.0	8.401
5	2.0	4.0	5.311
15	2.0	1.0	3.78
20	2.0	16.0	10.041
19	2.0	8.0	2.86
6	2.0	19.0	3.09
4	2.0	25.0	4.151
2	2.0	26.0	4.681
13	3.0	13.0	9.161
22	2.0	26.0	9.031
3	2.0	5.0	4.291
6	2.0	13.0	7.051
17	2.0	21.0	16.031
5	2.0	10.0	16.581
2	2.0	18.0	5.261
11	2.0	19.0	13.521
3	3.0	9.0	6.441
21	2.0	1.0	3.48
15	2.0	14.0	11.981
15	2.0	21.0	18.981
15	1.0	18.0	1.57
21	2.0	21.0	12.451
16	3.0	22.0	10.031
5	2.0	14.0	8.951
22	1.0	15.0	2.65
8	2.0	25.0	4.341
4	3.0	5.0	6.411
8	2.0	21.0	16.421
6	2.0	12.0	4.991
18	2.0	10.0	12.541
12	2.0	14.0	10.161
11	3.0	16.0	9.831
5	2.0	21.0	18.021
1	2.0	13.0	4.331
7	3.0	4.0	7.891
4	2.0	15.0	5.751
7	2.0	4.0	5.421
15	2.0	19.0	6.261
7	2.0	23.0	4.771
16	2.0	10.0	9.911
16	2.0	7.0	4.791
15	2.0	12.0	8.071
16	2.0	17.0	4.251
10	2.0	20.0	5.361
20	1.0	21.0	1.74
6	2.0	6.0	4.311
4	2.0	21.0	5.861
2	1.0	6.0	1.65
13	2.0	21.0	13.561
3	2.0	24.0	3.95
22	2.0	6.0	8.421
20	2.0	14.0	11.101
15	2.0	24.0	4.08
22	2.0	17.0	11.721
22	2.0	2.0	6.671
15	2.0	19.0	6.741
15	2.0	21.0	10.731
15	3.0	7.0	13.311
2	2.0	6.0	6.211
1	2.0	16.0	4.531
1	2.0	10.0	6.341
12	1.0	22.0	1.73
4	1.0	25.0	2.69
20	3.0	13.0	6.731
4	2.0	4.0	3.76
2	2.0	14.0	14.321
22	2.0	17.0	13.691
20	2.0	18.0	4.551
11	2.0	19.0	15.531
4	2.0	17.0	14.511
5	2.0	14.0	6.531
1	2.0	12.0	10.711
7	2.0	12.0	4.811
10	2.0	14.0	4.551
8	3.0	1.0	4.591
14	2.0	10.0	4.761
18	2.0	23.0	8.481
15	2.0	21.0	3.12
7	2.0	3.0	4.03
6	2.0	17.0	20.401
6	2.0	7.0	5.661
5	2.0	13.0	5.531
21	2.0	7.0	6.181
10	2.0	17.0	5.951
15	2.0	21.0	6.781
8	1.0	21.0	1.88
7	2.0	4.0	6.341
15	1.0	21.0	2.2
12	2.0	21.0	11.031
12	3.0	7.0	10.681
2	2.0	16.0	3.18
5	3.0	13.0	10.491
16	2.0	15.0	5.801
10	3.0	6.0	10.411
10	3.0	6.0	10.971
8	2.0	21.0	16.891
18	2.0	14.0	10.381
8	2.0	14.0	7.941
4	2.0	17.0	13.201
17	2.0	24.0	4.211
21	2.0	21.0	2.87
4	2.0	21.0	13.651
22	2.0	10.0	7.191
4	1.0	11.0	2.08
11	2.0	11.0	6.641
18	2.0	22.0	6.151
18	3.0	23.0	11.561
17	2.0	12.0	12.581
18	2.0	19.0	8.381
4	2.0	23.0	8.171
18	2.0	4.0	4.631
2	3.0	8.0	8.871
2	2.0	17.0	22.851
5	2.0	21.0	3.41
5	2.0	16.0	8.921
18	2.0	7.0	10.311
6	2.0	22.0	3.52
7	2.0	15.0	11.021
13	3.0	12.0	10.131
3	2.0	23.0	3.34
10	2.0	24.0	4.04
7	2.0	1.0	4.601
1	2.0	10.0	8.991
5	2.0	14.0	8.361
5	2.0	12.0	4.07
10	2.0	12.0	3.48
6	2.0	23.0	5.031
11	3.0	15.0	15.271
7	3.0	3.0	7.711
7	2.0	25.0	7.131
7	2.0	14.0	4.511
19	2.0	15.0	10.201
7	3.0	15.0	16.601
3	2.0	7.0	9.421
5	2.0	14.0	14.541
20	2.0	16.0	7.861
1	2.0	6.0	11.981
3	1.0	22.0	1.93
5	2.0	24.0	8.211
17	2.0	10.0	10.541
12	2.0	6.0	9.301
18	2.0	22.0	6.791
20	2.0	21.0	10.841
6	2.0	22.0	3.75
7	2.0	15.0	3.08
8	2.0	23.0	1.94
13	1.0	8.0	1.52
17	2.0	21.0	19.311
13	3.0	8.0	5.411
13	3.0	10.0	13.321
16	2.0	22.0	7.101
15	2.0	19.0	6.831
3	3.0	2.0	7.221
22	2.0	10.0	12.561
9	2.0	23.0	2.88
19	2.0	3.0	3.43
22	2.0	22.0	6.381
7	2.0	8.0	4.731
5	2.0	19.0	10.411
6	2.0	19.0	3.29
11	2.0	23.0	8.511
1	2.0	3.0	6.811
18	2.0	17.0	14.231
19	1.0	9.0	2.28
4	2.0	3.0	3.54
19	2.0	21.0	9.581
6	1.0	15.0	1.82
18	1.0	23.0	2.36
5	2.0	22.0	3.21
12	3.0	22.0	9.101
3	2.0	3.0	5.791
8	2.0	21.0	6.491
6	2.0	11.0	7.401
18	2.0	25.0	5.881
12	2.0	12.0	8.041
5	2.0	24.0	8.971
7	2.0	17.0	5.691
15	2.0	15.0	13.621
22	2.0	12.0	2.74
2	2.0	2.0	5.371
3	2.0	14.0	9.321
7	3.0	23.0	10.391
21	2.0	14.0	6.201
10	1.0	6.0	1.64
2	2.0	16.0	4.821
19	3.0	15.0	15.161
17	3.0	10.0	12.701
19	2.0	15.0	3.38
21	3.0	6.0	9.581
11	3.0	21.0	18.381
7	1.0	20.0	1.33
10	2.0	13.0	5.161
13	2.0	15.0	5.471
3	2.0	21.0	10.691
6	2.0	19.0	8.111
18	2.0	7.0	7.181
2	2.0	3.0	5.591
3	3.0	7.0	14.401
20	2.0	16.0	8.741
8	2.0	24.0	5.851
4	2.0	16.0	5.981
4	2.0	20.0	3.24
9	2.0	23.0	6.481
9	2.0	14.0	9.061
12	2.0	20.0	4.341
8	3.0	5.0	5.151
9	2.0	18.0	4.901
11	3.0	11.0	11.151
5	2.0	22.0	4.151
9	2.0	24.0	4.371
8	2.0	23.0	2.88
16	2.0	2.0	2.64
7	2.0	10.0	11.031
9	2.0	24.0	4.201
1	2.0	21.0	23.851
13	2.0	16.0	7.211
15	2.0	7.0	4.571
20	3.0	22.0	11.521
18	2.0	17.0	16.251
22	2.0	12.0	5.941
18	2.0	7.0	8.231
21	3.0	2.0	6.371
22	2.0	24.0	7.601
22	2.0	25.0	5.051
10	2.0	6.0	3.68
19	2.0	19.0	2.78
18	3.0	4.0	8.151
7	3.0	21.0	20.171
2	3.0	23.0	14.451
20	2.0	12.0	10.041
7	2.0	14.0	14.871
15	2.0	22.0	4.221
14	3.0	21.0	15.611
7	2.0	14.0	6.681
9	2.0	19.0	5.171
21	3.0	18.0	6.451
1	2.0	22.0	3.27
9	1.0	7.0	1.26
16	2.0	21.0	15.311
15	2.0	15.0	4.251
10	3.0	11.0	6.791
2	2.0	3.0	6.201
1	3.0	14.0	17.531
11	3.0	24.0	8.261
1	2.0	26.0	3.26
9	1.0	19.0	2.26
22	2.0	17.0	11.451
22	2.0	10.0	10.871
20	2.0	17.0	8.441
17	2.0	15.0	15.661
1	2.0	19.0	12.531
9	2.0	10.0	4.761
20	2.0	18.0	4.611
17	1.0	8.0	2.1
12	2.0	21.0	14.281
11	2.0	17.0	22.851
17	2.0	18.0	6.321
17	3.0	3.0	7.181
10	3.0	2.0	5.541
8	1.0	15.0	1.63
22	2.0	6.0	3.54
20	2.0	13.0	3.54
13	2.0	6.0	3.63
10	3.0	19.0	29.521
13	2.0	17.0	8.981
5	3.0	11.0	10.511
12	2.0	7.0	4.14
9	2.0	16.0	6.281
16	2.0	6.0	6.801
5	3.0	19.0	15.521
1	2.0	8.0	4.541
1	3.0	8.0	6.391
19	1.0	13.0	1.45
14	2.0	6.0	7.641
19	1.0	4.0	2.58
10	2.0	19.0	12.811
14	2.0	4.0	3.84
14	2.0	17.0	11.051
4	2.0	7.0	5.231
15	1.0	5.0	2.69
19	2.0	12.0	3.81
15	2.0	6.0	7.751
17	2.0	7.0	11.771
9	2.0	25.0	5.231
16	2.0	17.0	9.901
21	2.0	15.0	7.691
11	1.0	18.0	1.88
11	2.0	6.0	7.101
12	2.0	13.0	6.661
15	2.0	10.0	10.551
14	2.0	14.0	12.981
17	2.0	4.0	5.621
1	2.0	19.0	9.961
12	2.0	21.0	10.071
6	2.0	21.0	8.211
8	2.0	19.0	5.031
12	2.0	20.0	6.051
4	2.0	18.0	2.84
5	2.0	10.0	7.481
22	2.0	18.0	5.441
8	3.0	26.0	8.351
1	2.0	6.0	6.941
3	1.0	10.0	2.29
12	2.0	15.0	12.381
16	3.0	4.0	5.611
10	2.0	9.0	1.27
3	2.0	23.0	4.301
9	2.0	9.0	2.97
20	2.0	17.0	14.811
8	2.0	6.0	7.181
1	2.0	11.0	7.931
1	2.0	14.0	14.171
13	1.0	22.0	1.3
5	2.0	16.0	6.611
20	2.0	21.0	5.491
4	2.0	25.0	2.71
8	2.0	19.0	5.431
1	2.0	15.0	5.891
13	2.0	19.0	13.311
14	2.0	26.0	7.701
10	1.0	10.0	2.56
8	2.0	17.0	3.95
15	2.0	14.0	8.381
11	2.0	15.0	2.27
11	2.0	22.0	7.621
17	3.0	13.0	10.021
16	2.0	17.0	6.901
13	2.0	6.0	6.161
18	3.0	8.0	7.561
11	2.0	17.0	14.421
18	2.0	23.0	8.091
5	2.0	24.0	3.17
15	2.0	2.0	4.291
10	3.0	9.0	3.44
10	2.0	23.0	8.871
7	2.0	10.0	8.321
19	1.0	1.0	2.23
20	1.0	25.0	2.29
5	2.0	10.0	11.731
12	2.0	21.0	15.271
2	2.0	20.0	7.911
16	2.0	15.0	15.721
10	3.0	4.0	6.841
1	2.0	13.0	6.561
20	2.0	3.0	4.13
15	2.0	13.0	5.641
12	3.0	26.0	9.821
21	2.0	21.0	15.161
16	2.0	15.0	4.641
5	2.0	12.0	9.361
9	2.0	15.0	6.651
10	3.0	7.0	7.911
13	1.0	23.0	2.04
15	1.0	22.0	2.29
7	2.0	17.0	10.721
20	2.0	7.0	5.231
13	3.0	8.0	5.331
22	2.0	17.0	2.57
18	2.0	8.0	5.491
15	2.0	23.0	4.591
15	2.0	11.0	2.92
6	2.0	14.0	9.851
13	2.0	19.0	14.061
16	3.0	12.0	12.871
4	1.0	9.0	2.93
21	2.0	15.0	13.061
7	3.0	23.0	10.481
1	2.0	6.0	11.861
8	3.0	19.0	13.931
7	2.0	10.0	9.491
5	2.0	4.0	4.871
13	2.0	14.0	3.1
15	2.0	19.0	5.491
8	2.0	5.0	2.97
17	2.0	10.0	4.571
2	2.0	24.0	14.571
5	3.0	1.0	6.701
12	2.0	15.0	12.591
16	2.0	6.0	9.491
10	3.0	21.0	19.461
8	2.0	6.0	3.48
3	2.0	7.0	11.091
3	3.0	12.0	13.171
10	1.0	12.0	1.89
13	2.0	16.0	2.36
1	2.0	10.0	5.531
7	1.0	21.0	1.78
2	3.0	8.0	7.741
9	2.0	16.0	3.98
18	1.0	22.0	2.64
1	2.0	6.0	6.811
2	2.0	21.0	22.161
16	2.0	23.0	8.281
21	3.0	24.0	8.481
16	2.0	16.0	3.64
15	3.0	5.0	6.401
9	3.0	1.0	5.621
19	1.0	20.0	1.84
5	3.0	21.0	23.191
10	2.0	17.0	7.911
4	2.0	11.0	5.591
19	3.0	9.0	5.911
11	2.0	26.0	3.02
6	2.0	19.0	7.971
5	2.0	15.0	3.47
7	3.0	21.0	20.311
12	2.0	6.0	9.461
6	1.0	3.0	2.2
22	2.0	21.0	20.631
22	2.0	23.0	9.611
6	2.0	6.0	5.701
22	1.0	9.0	2.5
3	2.0	4.0	3.55
7	2.0	10.0	11.691
18	2.0	6.0	2.92
6	2.0	7.0	3.08
5	2.0	17.0	5.101
11	2.0	17.0	17.421
17	2.0	22.0	7.111
19	2.0	15.0	10.601
18	2.0	7.0	4.311
18	2.0	18.0	3.17
7	2.0	9.0	3.77
5	2.0	14.0	4.491
4	2.0	12.0	4.371
5	3.0	17.0	30.091
5	2.0	17.0	5.301
3	2.0	19.0	7.321
21	3.0	10.0	11.591
20	1.0	18.0	2.36
21	2.0	16.0	7.901
6	2.0	4.0	2.62
19	2.0	20.0	5.101
9	2.0	13.0	8.371
3	2.0	7.0	10.061
5	2.0	19.0	3.57
7	3.0	1.0	5.981
5	2.0	1.0	5.781
2	2.0	17.0	12.111
16	1.0	17.0	1.83
10	2.0	8.0	3.69
3	3.0	24.0	11.321
1	2.0	18.0	5.501
10	2.0	17.0	12.391
10	2.0	21.0	3.32
15	2.0	14.0	15.901
15	2.0	15.0	11.181
5	2.0	17.0	19.791
11	2.0	19.0	10.971
1	2.0	12.0	4.221
12	3.0	11.0	8.851
1	2.0	21.0	13.541
2	2.0	10.0	7.081
20	3.0	25.0	9.101
21	2.0	17.0	14.551
7	2.0	22.0	4.0
15	2.0	14.0	17.921
3	2.0	10.0	6.491
14	1.0	12.0	2.28
10	3.0	17.0	22.881
10	2.0	21.0	3.58
18	2.0	12.0	6.511
13	2.0	25.0	5.791
18	2.0	7.0	3.51
19	3.0	3.0	7.771
5	2.0	10.0	6.601
2	2.0	21.0	5.031
2	2.0	4.0	5.411
6	2.0	17.0	16.391
7	3.0	2.0	6.851
22	2.0	24.0	3.03
3	2.0	21.0	12.921
8	2.0	8.0	3.57
9	3.0	11.0	8.711
18	2.0	15.0	7.031
11	2.0	19.0	10.431
19	2.0	6.0	6.411
22	2.0	10.0	2.32
13	2.0	6.0	9.021
3	2.0	8.0	3.61
16	2.0	15.0	14.421
5	2.0	22.0	3.13
9	2.0	12.0	9.331
7	1.0	24.0	2.28
5	2.0	15.0	12.531
11	2.0	17.0	9.541
1	2.0	12.0	7.261
5	2.0	21.0	11.661
6	3.0	5.0	4.471
15	2.0	6.0	3.07
14	2.0	17.0	8.381
12	2.0	11.0	6.251
2	2.0	8.0	4.1
21	2.0	21.0	14.311
2	3.0	14.0	18.951
22	2.0	21.0	9.321
2	2.0	25.0	6.421
7	1.0	22.0	1.73
22	2.0	22.0	10.401
1	2.0	24.0	2.73
8	2.0	22.0	7.301
18	2.0	17.0	6.101
11	2.0	25.0	5.961
2	3.0	19.0	17.311
11	2.0	2.0	4.661
15	1.0	1.0	1.93
6	3.0	15.0	14.721
20	2.0	17.0	9.011
15	2.0	11.0	9.931
13	2.0	14.0	11.451
16	2.0	12.0	4.14
3	3.0	24.0	10.681
21	2.0	11.0	3.86
19	2.0	17.0	4.431
21	2.0	21.0	15.281
2	2.0	13.0	5.351
1	2.0	14.0	16.841
4	2.0	23.0	8.251
6	2.0	22.0	6.851
16	2.0	19.0	19.231
13	2.0	5.0	3.5
17	3.0	14.0	21.721
13	2.0	23.0	4.02
11	1.0	20.0	1.67
4	2.0	15.0	11.071
4	1.0	5.0	2.46
4	2.0	13.0	4.151
20	2.0	21.0	2.77
1	2.0	26.0	6.521
4	2.0	25.0	4.641
12	2.0	24.0	3.47
20	2.0	23.0	8.121
4	3.0	2.0	5.731
12	2.0	24.0	3.7
1	2.0	15.0	8.581
18	3.0	22.0	11.811
8	2.0	13.0	7.531
12	3.0	1.0	6.251
5	2.0	17.0	9.591
22	2.0	21.0	7.971
3	2.0	17.0	5.261
16	1.0	7.0	1.78
20	2.0	5.0	4.941
20	3.0	22.0	10.881
11	2.0	19.0	2.2
21	2.0	19.0	7.601
7	2.0	18.0	4.631
11	3.0	9.0	4.05
10	2.0	14.0	9.101
2	2.0	21.0	12.171
3	2.0	14.0	3.46
19	2.0	24.0	6.841
12	2.0	23.0	3.6
5	1.0	7.0	2.25
7	2.0	20.0	2.62
17	2.0	7.0	14.081
2	2.0	15.0	10.621
13	2.0	8.0	2.11
6	2.0	11.0	2.46
17	3.0	2.0	7.971
7	2.0	1.0	3.07
7	2.0	18.0	4.941
16	2.0	13.0	2.76
22	2.0	20.0	2.36
2	2.0	4.0	7.201
13	2.0	11.0	2.06
2	2.0	24.0	7.892
14	2.0	11.0	4.01
15	2.0	25.0	5.641
11	1.0	3.0	1.45
1	1.0	15.0	2.64
3	2.0	26.0	4.341
1	2.0	11.0	8.541
5	2.0	17.0	17.151
16	2.0	26.0	5.031
15	1.0	13.0	1.68
4	2.0	19.0	8.941
18	2.0	6.0	10.641
15	2.0	11.0	9.661
6	2.0	15.0	7.541
3	2.0	15.0	4.411
11	2.0	19.0	2.07
10	2.0	6.0	6.541
17	2.0	7.0	4.931
7	2.0	6.0	7.461
2	2.0	23.0	10.261
21	2.0	15.0	10.501
8	2.0	21.0	15.291
13	2.0	21.0	8.311
16	2.0	7.0	4.941
18	2.0	10.0	4.771
3	2.0	21.0	4.741
22	2.0	11.0	8.411
15	2.0	4.0	5.261
5	2.0	5.0	5.111
17	2.0	19.0	13.581
1	2.0	16.0	6.591
11	2.0	15.0	2.8
10	2.0	21.0	11.991
5	2.0	21.0	7.401
18	1.0	2.0	2.31
5	2.0	17.0	7.221
22	2.0	14.0	12.281
22	2.0	17.0	5.621
7	2.0	17.0	5.541
12	2.0	17.0	3.02
16	2.0	17.0	14.351
10	2.0	14.0	6.961
1	2.0	15.0	11.221
17	2.0	6.0	4.171
2	2.0	21.0	6.661
18	2.0	17.0	4.14
19	3.0	15.0	14.451
15	2.0	5.0	5.161
20	2.0	19.0	9.221
13	2.0	7.0	1.92
17	1.0	25.0	3.09
8	2.0	4.0	4.661
3	2.0	17.0	10.391
18	1.0	7.0	2.55
15	2.0	4.0	5.701
3	2.0	17.0	8.901
4	1.0	21.0	2.73
10	2.0	9.0	1.35
17	1.0	1.0	3.44
18	2.0	23.0	5.261
12	2.0	22.0	2.79
19	2.0	15.0	4.871
7	2.0	21.0	9.171
10	3.0	9.0	4.431
6	2.0	7.0	8.091
6	2.0	26.0	9.981
2	2.0	21.0	6.251
16	2.0	3.0	4.481
19	3.0	6.0	9.321
15	2.0	14.0	13.801
11	2.0	17.0	15.571
11	2.0	21.0	10.761
14	2.0	18.0	3.64
12	2.0	26.0	3.34
2	3.0	20.0	9.671
4	2.0	15.0	14.771
19	2.0	14.0	6.751
16	3.0	8.0	6.041
3	2.0	15.0	3.16
6	2.0	24.0	5.531
11	2.0	21.0	2.89
10	2.0	15.0	3.33
13	2.0	3.0	3.99
17	2.0	12.0	7.871
1	2.0	20.0	4.211
20	3.0	24.0	7.531
11	2.0	2.0	1.92
20	2.0	10.0	8.771
10	1.0	14.0	1.2
21	2.0	21.0	1.93
7	2.0	26.0	5.361
11	3.0	11.0	12.571
3	2.0	14.0	13.771
11	2.0	16.0	5.211
10	1.0	7.0	1.47
20	2.0	13.0	3.72
3	2.0	12.0	11.131
22	2.0	14.0	2.78
19	2.0	13.0	2.52
6	1.0	23.0	1.65
21	2.0	14.0	3.42
11	2.0	14.0	8.071
13	2.0	19.0	14.651
10	2.0	21.0	10.011
13	2.0	22.0	2.87
18	3.0	5.0	6.651
15	2.0	11.0	5.441
19	2.0	12.0	2.41
22	3.0	12.0	13.231
2	2.0	19.0	14.041
15	1.0	8.0	2.2
11	3.0	21.0	18.681
21	2.0	14.0	11.451
21	2.0	4.0	3.26
7	3.0	1.0	6.911
12	3.0	15.0	14.291
8	1.0	20.0	1.52
5	3.0	8.0	8.821
8	2.0	11.0	6.151
14	2.0	11.0	7.571
19	3.0	9.0	6.211
11	2.0	17.0	6.921
12	2.0	22.0	6.651
12	1.0	21.0	2.29
1	2.0	20.0	3.77
17	2.0	12.0	10.311
15	2.0	15.0	13.661
16	2.0	7.0	8.701
19	2.0	15.0	12.171
19	2.0	20.0	3.76
20	2.0	2.0	5.531
7	2.0	7.0	7.261
13	2.0	19.0	10.881
18	2.0	7.0	3.9
4	1.0	9.0	2.89
4	2.0	17.0	15.891
1	2.0	17.0	4.481
5	1.0	23.0	1.77
18	2.0	10.0	4.711
22	3.0	4.0	9.991
11	2.0	17.0	13.581
12	1.0	13.0	2.44
18	3.0	11.0	10.691
17	2.0	6.0	6.671
13	2.0	14.0	12.701
4	2.0	5.0	2.99
2	2.0	20.0	6.691
8	3.0	15.0	17.081
3	3.0	15.0	18.311
3	2.0	18.0	4.861
19	2.0	15.0	12.421
1	1.0	7.0	2.45
20	2.0	19.0	5.421
7	2.0	21.0	10.981
9	2.0	22.0	4.811
20	2.0	17.0	12.421
15	2.0	22.0	7.291
18	2.0	10.0	4.301
15	2.0	12.0	8.711
8	2.0	6.0	3.14
3	2.0	22.0	3.8
15	3.0	26.0	11.331
1	1.0	5.0	2.07
21	2.0	16.0	10.651
9	2.0	26.0	8.001
10	2.0	8.0	3.11
15	2.0	6.0	3.65
21	2.0	17.0	4.671
2	2.0	12.0	6.051
19	3.0	4.0	7.221
15	2.0	11.0	5.881
13	2.0	15.0	2.26
3	2.0	11.0	10.851
5	2.0	20.0	4.671
5	2.0	19.0	11.451
9	3.0	12.0	9.821
11	2.0	19.0	11.151
22	2.0	14.0	13.451
9	2.0	21.0	7.081
2	2.0	18.0	6.901
4	2.0	17.0	17.681
2	2.0	15.0	13.101
11	2.0	17.0	19.631
5	2.0	22.0	9.411
3	2.0	15.0	12.301
11	2.0	10.0	9.351
15	2.0	18.0	2.9
9	2.0	17.0	5.131
11	1.0	17.0	2.46
3	3.0	14.0	16.001
10	3.0	19.0	29.171
20	3.0	4.0	8.011
16	2.0	21.0	8.651
21	3.0	16.0	14.051
16	1.0	7.0	1.66
18	2.0	14.0	8.921
21	2.0	17.0	2.7
13	2.0	14.0	5.771
20	2.0	7.0	3.81
20	2.0	23.0	3.63
2	2.0	9.0	5.861
13	2.0	6.0	5.441
8	1.0	24.0	1.2
15	2.0	8.0	2.99
3	2.0	14.0	3.12
9	2.0	24.0	7.911
4	2.0	17.0	6.731
6	2.0	10.0	7.321
15	2.0	14.0	14.161
13	2.0	7.0	6.731
10	3.0	5.0	4.591
6	3.0	3.0	6.331
2	3.0	2.0	7.641
12	2.0	23.0	3.19
21	2.0	14.0	3.58
6	2.0	12.0	6.591
20	3.0	24.0	7.421
2	2.0	19.0	9.221
12	2.0	7.0	4.781
16	1.0	25.0	1.53
5	2.0	6.0	7.521
22	2.0	2.0	8.791
10	2.0	17.0	18.641
20	2.0	1.0	3.46
12	2.0	12.0	8.861
16	2.0	23.0	6.091
12	2.0	26.0	8.991
11	2.0	17.0	23.741
13	2.0	11.0	5.221
15	2.0	13.0	6.661
16	2.0	17.0	19.691
8	2.0	5.0	2.63
1	3.0	3.0	7.931
12	1.0	25.0	2.07
15	3.0	13.0	13.921
2	2.0	25.0	9.931
21	2.0	7.0	2.81
17	2.0	14.0	18.151
20	3.0	2.0	6.231
7	2.0	3.0	5.621
4	2.0	22.0	6.151
16	2.0	14.0	8.571
8	2.0	13.0	3.45
17	3.0	17.0	28.391
1	2.0	14.0	6.421
4	2.0	23.0	3.83
11	2.0	17.0	22.621
14	1.0	13.0	1.49
7	3.0	6.0	12.971
5	2.0	7.0	11.291
14	2.0	22.0	8.331
19	3.0	3.0	7.971
11	2.0	25.0	5.711
7	2.0	23.0	9.281
8	2.0	18.0	4.711
19	2.0	11.0	6.741
5	2.0	1.0	4.0
17	2.0	15.0	4.451
11	3.0	2.0	5.141
5	3.0	7.0	16.041
16	2.0	17.0	11.451
10	2.0	21.0	4.851
18	2.0	7.0	7.681
8	3.0	24.0	8.401
18	2.0	14.0	10.901
21	2.0	7.0	4.191
14	2.0	19.0	5.981
15	2.0	17.0	13.341
16	2.0	17.0	18.361
11	2.0	15.0	5.231
5	2.0	21.0	14.331
16	3.0	8.0	6.441
14	3.0	25.0	6.071
19	1.0	4.0	2.0
12	1.0	1.0	2.04
22	2.0	8.0	3.34
13	2.0	13.0	4.521
18	2.0	22.0	11.231
10	2.0	10.0	15.131
8	2.0	26.0	4.331
19	2.0	18.0	3.86
11	2.0	25.0	3.0
2	2.0	5.0	4.501
11	2.0	17.0	20.151
18	2.0	15.0	4.861
17	2.0	14.0	6.501
2	1.0	21.0	4.08
15	2.0	17.0	3.04
14	2.0	4.0	2.97
17	1.0	2.0	2.97
15	2.0	8.0	3.96
2	2.0	13.0	9.301
9	2.0	15.0	4.03
5	2.0	22.0	5.571
2	2.0	21.0	10.571
17	2.0	7.0	14.721
8	3.0	1.0	5.141
20	2.0	5.0	5.131
12	2.0	5.0	4.921
15	2.0	14.0	4.11
8	2.0	13.0	5.671
14	2.0	16.0	2.2
9	2.0	17.0	9.441
16	2.0	26.0	5.191
10	2.0	24.0	3.02
11	3.0	9.0	5.581
21	2.0	2.0	4.651
10	2.0	25.0	7.071
2	2.0	17.0	21.581
4	2.0	5.0	3.12
16	2.0	21.0	17.631
15	2.0	22.0	10.181
19	2.0	24.0	6.321
7	3.0	14.0	18.161
22	2.0	19.0	9.611
11	2.0	8.0	6.321
8	2.0	18.0	5.741
20	1.0	26.0	1.97
2	2.0	19.0	14.101
7	2.0	10.0	5.891
5	3.0	20.0	8.771
22	3.0	6.0	13.721
20	3.0	7.0	11.361
11	2.0	6.0	4.751
15	2.0	15.0	5.581
7	1.0	14.0	1.69
2	3.0	22.0	12.601
2	1.0	17.0	2.45
5	2.0	19.0	14.171
2	2.0	15.0	13.441
14	2.0	10.0	5.621
3	2.0	17.0	19.381
5	2.0	24.0	9.491
2	1.0	18.0	2.17
3	2.0	10.0	5.041
2	3.0	20.0	9.411
9	2.0	6.0	10.311
11	2.0	5.0	4.281
7	3.0	16.0	8.871
11	3.0	8.0	8.001
7	2.0	14.0	16.301
1	2.0	6.0	11.941
12	2.0	22.0	6.881
22	1.0	4.0	2.94
15	2.0	18.0	6.391
21	2.0	26.0	7.011
7	2.0	19.0	7.011
3	2.0	15.0	14.221
20	1.0	25.0	1.96
21	2.0	17.0	2.81
14	3.0	10.0	10.131
17	2.0	17.0	22.751
4	2.0	17.0	13.061
9	1.0	11.0	2.34
15	1.0	24.0	1.8
18	3.0	9.0	4.771
15	3.0	11.0	13.331
9	2.0	15.0	8.901
22	2.0	18.0	4.731
19	2.0	21.0	15.491
3	2.0	25.0	6.981
22	1.0	17.0	1.87
2	2.0	6.0	5.691
5	2.0	17.0	8.811
3	2.0	20.0	4.691
22	2.0	2.0	4.531
2	2.0	11.0	4.991
18	2.0	7.0	11.481
11	2.0	4.0	4.07
17	2.0	12.0	3.78
5	1.0	2.0	2.64
